x,y,z,yaw,pitch,roll
0.25250528782455367,-1.0946759399164967,0.10759911636631582,-0.14355120349846737,0.780402287658311,0.35035499430123906
0.28537405690060136,-1.221666897786538,0.10753056221772724,-0.2306629070437325,0.7914884611131494,0.29602630456446893
0.3141360616767952,-1.3343559020317557,0.1355578007421055,-0.2502701051121506,0.7851040026455011,0.29719853170353966
0.30533733478005937,-1.4913971494120815,0.21110780705812007,-0.2245275165215337,0.805997656262974,0.31252751019627745
0.3530628366669194,-1.6291401244538108,0.2733500765737299,-0.18369720415344298,0.8249966373837945,0.33366242455301237
0.4206632947233766,-1.753415404621441,0.33003480881329766,-0.13387297798953873,0.8505773252891126,0.3553060213722429
0.40900246191175993,-1.8486598811545834,0.3565586908269564,-0.11547931561734846,0.8862746544303068,0.35668011762953233
0.3771486854697862,-1.939760204298171,0.3640994963039052,-0.15438472710837306,0.9127521786707657,0.31992170468469644
0.36921446694755866,-2.0393436003821126,0.37933157461977546,-0.21493797433338171,0.9299840328494136,0.262347418037784
0.425687433042336,-2.152373115906076,0.4597272816890243,-0.26816364943054605,0.9401635166776994,0.20485313334521393
0.5411396581151838,-2.246632392762798,0.5983210818035571,-0.28325383814873356,0.9499446678136513,0.13140276986741503
0.6206493900815436,-2.2916946843763677,0.612401967161698,-0.2675834434367388,0.9618119743572718,0.05616101863951418
0.6369741601316934,-2.323912491701745,0.5358231603730929,-0.21058763095012073,0.9771028936913059,0.027352701278631254
0.6138097953556638,-2.358469432515302,0.4757031171505252,-0.11070096995044422,0.9919077727076043,0.032686186188622235
0.5591520539943052,-2.4678540208073243,0.4626165928617021,-0.047059683563610843,0.9919806643132696,0.040849509541427104
0.5341609067226758,-2.5792341992585373,0.46663127793289855,-0.04785302367348131,0.9780318545542606,0.0473648548749119
0.5596220386815118,-2.7330068438685062,0.4907462205127687,-0.10607006927684091,0.9590253672259562,0.059591177063754545
0.6415166396829735,-2.910913029949206,0.6034476724543439,-0.17433844841135263,0.9426900124200419,0.03873816492577147
0.7454856090065788,-3.054430495420716,0.6906040574792829,-0.27672453766518734,0.9304467515812923,-0.004383537285147758
0.8857735393090763,-3.1100874272897006,0.7681982580271827,-0.35059520544180495,0.9173347016339453,-0.08990153635376255
1.0378117938228653,-3.164423470152923,0.7506139110736904,-0.411491907907843,0.8941016904979183,-0.17335477427217963
1.1554300763571848,-3.1968053651414254,0.7400855125567796,-0.41222752694710696,0.873629333431585,-0.24223222485700233
1.2339733696716102,-3.2345086934143725,0.7350403379201488,-0.3581381465349574,0.8655843004083552,-0.2927013686153089
1.2905642772859667,-3.3048444858929775,0.7298243961191183,-0.2734426264942205,0.8615158970740185,-0.32539098457007976
1.3745838888361779,-3.38025847671381,0.7177019450390111,-0.21212677008423933,0.8418325412466461,-0.3246421697413602
1.4884410143017848,-3.401200401895221,0.7119761735620507,-0.15370589839748114,0.8183017337262544,-0.30432764103610266
1.593526819835839,-3.3953732180558425,0.722507743131474,-0.12821090797553072,0.7974522102484737,-0.30360577345167294
1.7039704315544888,-3.4768727748335393,0.6954987241950419,-0.15701772232794045,0.7552282990325249,-0.3278432488518277
1.791848406756498,-3.5865269860255498,0.6416198710350921,-0.20534430863645176,0.7217768101200567,-0.3606018418006149
1.8962333304252474,-3.6750766139551594,0.7138006845908069,-0.25975363560880815,0.6430539678062113,-0.39746341259290474
2.0155079114895544,-3.710472496025879,0.7803402337821421,-0.33329429808268496,0.5219446882068943,-0.4650947320454866
2.1191970172048222,-3.7246818606498735,0.8804715175598643,-0.40723896062364395,0.37377349145233413,-0.5257301101241074
2.1824000758067728,-3.739333354242698,1.0486329451820124,-0.4591306179925591,0.21588641207681436,-0.5786232958823843
2.19237076004715,-3.7202702767493703,1.2429030215094563,-0.4773180947323308,0.05149693055265764,-0.6086056727494216
2.172063247805614,-3.6613821590158895,1.3845047574446134,-0.45978312245236186,-0.1244082129671877,-0.6026485918330647
2.146292506057578,-3.6005983717129086,1.4340815940646445,-0.40019460457104555,-0.3016325338158186,-0.5732660624372043
2.201247616887717,-3.519583526061671,1.4505499231977215,-0.35176584903155067,-0.4562349678774324,-0.4683590706662089
2.1928788198037577,-3.5006517443428984,1.4693492294093877,-0.24174581109065726,-0.57313564737531,-0.40698285802575407
2.183405006457797,-3.470993184272406,1.4438250977921314,-0.12186611335968221,-0.6651491200680024,-0.3513765373369473
2.1989889494143284,-3.370039866859055,1.404856937028338,-0.03901693143699424,-0.7247962312192723,-0.2615941762016183
2.180516964764868,-3.379242821378506,1.3826365547519917,0.09161831797720867,-0.7120099069568464,-0.22144475361800664
2.2042285001004003,-3.3983397593259452,1.3370309919939196,0.18043233505922932,-0.6654796551363902,-0.16256497434901646
2.2514874142558354,-3.4233247969702467,1.270963626551506,0.26273452895668975,-0.6045451758582865,-0.12350065118574581
2.2908762207653064,-3.3834584763046256,1.207594680724175,0.3039622147798805,-0.5238579042549634,-0.0410544450839568
2.353766841793112,-3.313458103788902,1.149818613843838,0.31097397843210073,-0.43692104316398417,0.0635528742157286
2.392403957557456,-3.1767826937016035,1.0896823678693093,0.27240864776276474,-0.3475293908488542,0.209814346739825
2.398538376544812,-3.03925286580523,1.006446856261977,0.20406410566912075,-0.25302224330600803,0.3567560081154697
2.3980042563792985,-2.9345754599804166,0.9089869410420003,0.126458575893129,-0.16691336598664538,0.4683555306122117
2.384660376331831,-2.831391694076583,0.8061556184749905,0.054080475198671894,-0.11474976424421815,0.5466651648900507
2.320648911010335,-2.7272912174622097,0.6937792606779493,-0.03355494230682274,-0.0701806111243269,0.6454243497125434
2.239484762784234,-2.649290445417883,0.5894846446005427,-0.11359495076568084,-0.06926526217877281,0.7120377111122137
2.167663912807463,-2.5841266475529303,0.5134501939199807,-0.18146782506029258,-0.11273643683141768,0.7476764622773959
2.095627897617067,-2.5237469347581967,0.46559554538877423,-0.22188441660972766,-0.1957121363326115,0.7667290140743055
2.016916007290407,-2.4708564363553838,0.44252691595113236,-0.2261581175840531,-0.3017949319042831,0.7752396130026542
1.9286145329690079,-2.4297225602985426,0.43825846611531133,-0.18892822967109704,-0.3992230908219,0.7828414855989667
1.8422365783787782,-2.4063158775266,0.45035642878646004,-0.12097748101640968,-0.4791054370527787,0.7878379471694363
1.7598456808969452,-2.3890986292855843,0.5310652987712572,-0.01735241821709568,-0.5460238200637376,0.7783650983782651
1.7126521968212596,-2.381953696187128,0.6870135978032286,0.12726388767295513,-0.6002082585637705,0.7386598299488003
1.739220125483751,-2.390257563190782,0.8467924856494154,0.3132230950721653,-0.6355007216914617,0.6589226495288257
1.8110487510533293,-2.4002990932020647,0.9424199034250457,0.46844282890001926,-0.6565171527137399,0.5540321640664078
1.8559331961365901,-2.3988933321863346,0.9546025770221783,0.5293277617592935,-0.6990992415730966,0.45421499931910037
1.867260532142212,-2.372613329306221,0.9119955570479541,0.5161523261354765,-0.7617573484881983,0.37168174607779036
1.8556707904716205,-2.3065589642643154,0.8602509987174403,0.45546956087545104,-0.8274232079772322,0.30607448431095774
1.837265461299108,-2.2031999664038833,0.8344520369092566,0.3581785664847228,-0.8849249039509192,0.25484663091815135
1.8261998149515328,-2.050568276846295,0.8325304259962283,0.2197317868035035,-0.9295237268234905,0.2060073267352761
1.7904010366072343,-1.8474748882567305,0.8030173538954567,0.04233105555096325,-0.9554063784645932,0.17144411079262584
1.7714370696161155,-1.587898297843393,0.7239005512956864,-0.11593964630294872,-0.9683393791353678,0.14342753790749527
1.7639976256883998,-1.3842990690140595,0.6487738514523839,-0.2190834432094868,-0.9626115033270477,0.12161249439476865
1.7285861563421019,-1.2430081389835306,0.665408904625645,-0.27049680587435165,-0.9493731520869615,0.09541284425534094
1.6614979790329836,-1.1534637079107606,0.7437965360529194,-0.28692585830319756,-0.9305810317834142,0.06818418922726066
1.5809278445497328,-1.087493593630778,0.7711885454993261,-0.27189891683670747,-0.926603247140445,0.0759510913524973
1.4801687829900971,-1.027260309074134,0.7711920418612206,-0.2284271297837885,-0.9373792652851016,0.11074817020241857
1.3787108616550423,-0.9798585649701521,0.779036122954295,-0.16682063578488407,-0.9464683904842803,0.1557873626594942
1.284905957120023,-0.945804970483062,0.7855886121998071,-0.08771685434745648,-0.9528088611365018,0.21012628808659436
1.2160442142053394,-0.9230978609129874,0.8166709126743117,-0.0056479743391786835,-0.9487377557825601,0.2582636680434387
1.1819747101746496,-0.9099987505726564,0.8697865219395357,0.06534857819294432,-0.9378993169201554,0.28536837987627
1.1703331670518777,-0.8720204683572931,0.9017323300833757,0.08297646945265255,-0.9263423209370832,0.28968479585198137
1.1677458015580098,-0.805249562421817,0.9184733409820638,0.0648372573252457,-0.915348494163958,0.27237271778660477
1.1798068818146594,-0.7141976467605761,0.9375905937234682,0.0284272877875159,-0.8967117941451618,0.24180290693690373
1.2158674522029418,-0.608716498959356,0.9661425487819797,-0.01653584251484616,-0.8590453773351421,0.19066353721366797
1.244930818285172,-0.5158407197130364,1.0145668606455236,-0.06078404443810951,-0.7940288301639261,0.10745243668028753
1.2255482606390964,-0.47023073094401235,1.0515864621597282,-0.10143292779508681,-0.7068832400947571,0.010276882217563822
1.18910423175535,-0.3864166989935198,1.046154494823416,-0.17199144403226346,-0.6164997581815844,-0.004138387596934072
1.1697189618925987,-0.2715647261315596,1.0597743564999367,-0.2453021046532738,-0.5486670809659073,0.04881844696025975
1.133944844138165,-0.16213474331807398,1.0631050601962992,-0.26942156187338984,-0.5284126499389241,0.09911666771082937
1.0887192272240986,-0.07071514369701865,1.0710653745532592,-0.26761577144343474,-0.524618688421083,0.14073134451680627
1.0519676985599338,0.008965357167322892,1.0599088617171604,-0.2600040892358093,-0.48487476133563356,0.1727017832151496
0.9910292077488797,0.10084879131087221,1.053727304336459,-0.250904240020176,-0.4515364605535414,0.22113111940406832
0.9570428899255448,0.17040235283773078,1.027763720297099,-0.242824661699905,-0.36376761667120117,0.2530006318335986
0.921873635638936,0.2353192337043688,0.9726787232644343,-0.22955581649140822,-0.2133322086342529,0.27346179974279883
0.8401970358271085,0.3248159282339601,0.9258100407473412,-0.21602133382367533,-0.08390126097428074,0.3187805828312621
0.7254373994508388,0.41845260756161295,0.9040049262942723,-0.19264881351379792,0.02860924898838852,0.38280912603701117
0.5878894197623462,0.5195323681904223,0.9166805697954874,-0.15578815018880027,0.09396981077171605,0.47187505512581457
0.4496651148882985,0.6162916004897309,0.9542164747052975,-0.10033299859598536,0.10833316595414715,0.5638785191975674
0.33908280851624806,0.6847141754680732,0.9802932344375618,-0.029051180620833107,0.06969638412650826,0.5962384579452228
0.2729098752913479,0.7269102316952807,1.0201685919138699,0.04717703095406025,-0.0046989131617027075,0.5825330298117322
0.23403575504908483,0.7320760479278301,1.0705784161107972,0.1286597056457618,-0.10468744867131949,0.5362163299479388
0.20783623286912745,0.7011296914184605,1.123799837732449,0.20979849622639926,-0.22230661479786262,0.459168994199907
0.18864501384689292,0.6584475123606099,1.1413407864576242,0.2765690792886559,-0.33384754804860084,0.35424351934354176
0.17569398464332261,0.6220048276400507,1.1227312773405407,0.318013928361305,-0.4299979323111331,0.23202092240670055
0.13175272955765202,0.6208287500203874,1.1086122011357973,0.3168799799117797,-0.5288798372274659,0.12678213665935908
0.05344256584459679,0.6933983817050374,1.1071647187195985,0.24014002454174846,-0.6234183152969657,0.09906509556138905
-0.01777986446691043,0.8359546249657093,1.0879684922914985,0.11283743680342481,-0.6836929816913236,0.10799657442307199
-0.06013851334625997,1.027975245389606,1.0343436901355854,-0.06487187773307887,-0.7019838098930465,0.15036897164146276
-0.032186374785402136,1.19966814491521,0.9165978987942076,-0.24007881037935744,-0.6731712088712022,0.18179302579048384
0.02824056833754527,1.2762044133761181,0.7825031746419506,-0.3393203736500294,-0.6499353973301386,0.1846159323194827
0.04660827332444801,1.3099212376729257,0.6510990924274347,-0.421166755907037,-0.6221566939784647,0.2139089148184007
0.01209533451176157,1.4078189669625913,0.49977292732743306,-0.5361950008246195,-0.5490157538681585,0.32399502510093864
-0.03306154601645166,1.4880616368747328,0.30208206974324164,-0.6364449085479441,-0.43114301914620207,0.4511156846955376
-0.08464253242301932,1.5815074912784497,0.16310462284061697,-0.6848970915728778,-0.32728426315031384,0.5177419379658644
-0.11059447173982215,1.7078117865483973,0.12496309176447908,-0.6868325718977178,-0.26967575695120105,0.5418003906914666
-0.09451751862391665,1.8470218560302603,0.13772191039755166,-0.6509744975387206,-0.24906121684421426,0.5561602619285667
-0.0938808584041265,1.9981747527095461,0.16199036155811294,-0.5960333409780865,-0.22423110903840407,0.5871919869077199
-0.06772432862675995,2.150582146658373,0.20415897470020122,-0.546744254607269,-0.18653215185722918,0.6083920182024684
-0.026413425366067153,2.279488242416557,0.23521790681577198,-0.5201514536159558,-0.13503238223961886,0.6181406596514889
0.024681123390047292,2.3915634714623795,0.25791592811368275,-0.5174513084460327,-0.07252709118237792,0.614396007546617
0.06035040810979098,2.493237057137868,0.28157186892026503,-0.5270780552135972,-0.02255669525454189,0.6002129723345074
0.05981859189147749,2.607017684122638,0.3157177536016923,-0.5296718198615624,-0.006683404431461671,0.5993942046866221
0.0328754360578076,2.7413573949472734,0.3677450333227951,-0.5089508999011595,-0.036749242451954094,0.637229072145786
0.042781656198288755,2.9022228922986084,0.4986528853970494,-0.45257005584762344,-0.13016815598608875,0.6770044659709455
0.08171153697320203,3.001888855029284,0.5392823124747994,-0.45072911618975353,-0.15611484896371114,0.6873628619322968
0.13135996010424142,3.068855445847113,0.5347477443912396,-0.45100292782182805,-0.15314464902636588,0.7251839917505938
0.13743339808103153,3.1509132867735796,0.5457607003489152,-0.4256963751423388,-0.15516829360274198,0.7728180507992652
0.13806323838558895,3.221903675797668,0.5303049760772818,-0.40967389651669617,-0.13666139200116859,0.8173111853101105
0.11503488439669804,3.2964784965860443,0.5358787827418873,-0.39638356588181317,-0.10181097501977455,0.858381856045473
0.11329600209010397,3.365486346015369,0.6016173290445455,-0.39463603914299816,-0.06744910438042269,0.8809193243090581
0.15165404742542155,3.4219016063637135,0.7151382502735405,-0.4179368547736407,-0.0491785093440324,0.8729609567605189
0.21576349717189883,3.4613846383817264,0.8110753304408274,-0.4747918912255566,-0.03059685330801305,0.8360387870709851
0.2740673871496221,3.494272722499689,0.8494332914451915,-0.5125515394413188,0.001819427498050417,0.8081510813147678
0.3528340303633926,3.5703920319815166,0.8109517216527978,-0.533050763290654,0.03726450299194348,0.7757614905931495
0.4699594393793796,3.6017744892089874,0.7403751242476512,-0.5704369955074119,0.11318377720066693,0.7187828865456364
0.5947147051165416,3.6008351492784536,0.6632136715137145,-0.5906370236950632,0.21548628231985595,0.6498795482632755
0.6849910898569675,3.6061588670478613,0.5289439092914281,-0.5739387255114512,0.3584012758271269,0.5934972499721168
0.678799399789058,3.6360043602481613,0.398219601961832,-0.5147266385951015,0.5200342378958384,0.5543816204535593
0.6059189070522686,3.6817559300404104,0.29287866072375657,-0.4149849257543519,0.6621522426466596,0.5469190578078102
0.5401958472171331,3.654609265981251,0.23151775252434256,-0.3100123915378072,0.7915151738826535,0.5035569653849402
0.5384880961690116,3.675076351551454,0.23084012394372636,-0.2570781117370013,0.8579949768004298,0.43575269880347656
0.6008130411860252,3.783636419864462,0.273084777957076,-0.2693825295456004,0.8789110785049826,0.3789663737693237
0.7079375089927733,3.875256585571276,0.28525299459098497,-0.3325157583081291,0.864094914773018,0.32871562576240543
0.8760633193460541,3.9136229769206827,0.28587967860671026,-0.4079257930487697,0.8154981182434374,0.2733115124325298
1.0666905406749279,3.932877185546023,0.31521256338491815,-0.48007797174059336,0.7405089995926917,0.19852523633020652
1.244353150243228,3.9481545296804286,0.37266318174511154,-0.5344451091688076,0.6483640201739584,0.11608686868858989
1.3757212308784654,3.99161294918292,0.375575550193237,-0.5447259060770022,0.559993081035793,0.07538935060600445
1.437276144768641,4.051973307114329,0.29612183387257507,-0.5200942151116068,0.5185682173552598,0.10848372429325641
1.4687954530065825,4.110702119518701,0.2193715227326408,-0.4980420112449757,0.49967471127284757,0.17496017982588496
1.6022167532392675,4.139192118361183,0.23537900624207173,-0.49515526401210364,0.4355980391647598,0.20362509640707616
1.768307807228431,4.119638446347019,0.29821905689610484,-0.48699710908648935,0.35796440344797975,0.17500301590322478
1.8441928898202926,4.125078763798316,0.26340673192159,-0.44241554452208565,0.3349929646325654,0.18029468712828078
1.9162727212121269,4.184663908714951,0.2334908133182725,-0.38949438071336023,0.307312953567678,0.22181068623311997
2.051916315516369,4.254312075526693,0.32052667203491325,-0.3350623374870737,0.23206837804897226,0.2542734084006212
2.196405129854927,4.279591186109368,0.4463589439764735,-0.28853356649622647,0.14730524036814452,0.2383461762000159
2.2803583872955655,4.250418993187898,0.4835642657556359,-0.2211350984033979,0.10324611548912951,0.23198726473910317
2.3371517751363116,4.193398477895836,0.5206706335740144,-0.1279531680024791,0.034778424192102274,0.21899960705838717
2.377565210443913,4.173992123723634,0.522525879427028,-0.01958566006881952,-0.0263317751596542,0.24434124847278135
2.3922892088207877,4.211479755322804,0.46292855965337126,0.09643013543681545,-0.06469503217010844,0.27910958481949316
2.42614096179062,4.214501639369364,0.4012530966814428,0.2277786543026792,-0.05152281880446643,0.24906700643240842
2.527184644090565,4.107271039150616,0.4170358088626781,0.294766987852265,0.041058712078560065,0.19692991032074705
2.6206748492251366,3.999554226206095,0.4273901576337467,0.2886595796450365,0.14253913729208184,0.09899054866274742
2.6750071523086105,3.8936824626078823,0.40593962806238243,0.23763877877757486,0.22096121312402398,-0.03562236706722478
2.692232941324375,3.863918513940946,0.2764559436354454,0.2109077225307106,0.29862627910880546,-0.1581951193222869
2.701706143596975,3.937435840470033,0.1253632190707312,0.245683883229693,0.40665222708760423,-0.23186704193263852
2.6825438824274057,4.032426998791855,0.03231927354671112,0.3146201498934008,0.5085673130940868,-0.2901768266708204
2.7055823372510504,3.958413569832394,0.06665971090743213,0.3398673937212258,0.520219522621484,-0.41392703951677573
2.7039368364428795,3.7753065934300465,0.16310778248691146,0.31503748963358025,0.4680127381430599,-0.5606518868503496
2.6468638279956154,3.630035820868572,0.2821276294147444,0.2815074524383041,0.4040011927719383,-0.6967390304918093
2.6155058617129234,3.6223396650978814,0.2890328397611397,0.2747838192229197,0.3683435408748501,-0.7975265043329798
2.6007774715670497,3.6700907930911453,0.25947981945908705,0.2894788740505343,0.36105007884055457,-0.8502786166930271
2.6336101961211194,3.7143229115298895,0.20936892034160973,0.2877570370304481,0.3318565844633803,-0.8834558584404746
2.696266667276928,3.787606800105546,0.10190960954187485,0.31283210144902407,0.32329094515151885,-0.8809213405808816
2.7532459680151136,3.807714089618222,0.046992954476549,0.3616465820937078,0.3435242299112008,-0.8511298969563954
2.800935158770183,3.674776622194232,0.10800182400765464,0.3440820901510222,0.3466201062818031,-0.8594926700118889
2.8097079045388265,3.491384046801296,0.25314724578907655,0.2454356718809775,0.3085560983473266,-0.9094149531716113
2.825680951955705,3.338382358803902,0.44936166030600827,0.11700702172639568,0.241810539488861,-0.9592325549782804
2.859547797097243,3.196787392364278,0.6605744052774472,-0.015768966063612888,0.14012736441436235,-0.985774754381542
2.9113975359278412,3.068950093792468,0.8386618590209388,-0.0999759339009476,0.015587682789416257,-0.9834647245467671
2.9524091330711713,2.9794618170328673,0.7916874436431172,-0.11651890673802183,-0.0854611518260307,-0.9764639898166347
2.96768001962243,2.9229114794421975,0.7769300026881247,-0.07703501522776848,-0.1680798112469097,-0.9778372190215555
2.970836582746272,2.9205804620681812,0.6599318972745363,-0.058044639908937386,-0.23057967041931116,-0.971111685616792
